OrderID,OrderDate,Region,Product,Quantity,UnitPrice,TotalPrice,Discount,Promotion,Returned,CustomerType,Salesperson,PaymentMethod,StoreLocation,ShippingCost,DeliveryDate,Months,Years
REG101331,2023-05-07,North,Phone,7,82.91,551.3515,0.05,Winter15,1,Retail,Eva,Debit Card,Store A,17.03,2023-05-17,May,2023
REG101332,2023-12-12,North,Phone,13,468.16,5173.168,0.15,Save10,0,Retail,Alice,Cash,Store B,29.11,2023-12-21,December,2023
REG101333,2025-03-11,Central,Tablet,3,11.32,32.262,0.05,Winter15,0,Retail,Eva,Online,Store C,16.39,2025-03-14,March,2025
REG101334,2024-03-29,East,Chair,1,378.36,359.442,0.05,No Promostion,0,Retail,Eva,Cash,Store A,7.59,2024-04-07,March,2024
REG101335,2024-07-28,West,Tablet,6,61.06,366.36,0,Save10,1,Wholesale,Bob,Debit Card,Store D,49.09,2024-08-05,July,2024
REG101336,2024-07-11,South,Tablet,14,98.06,1235.556,0.1,Save10,1,Wholesale,Alice,Debit Card,Store A,10.34,2024-07-21,July,2024
REG101337,2024-07-05,West,Laptop,16,123.86,1684.496,0.15,No Promostion,1,Wholesale,Alice,Gift Card,Store A,18.02,2024-07-14,July,2024
REG101338,2024-03-19,East,Laptop,16,90.3,1372.56,0.05,Winter15,0,Wholesale,Diana,Online,Store C,25.25,2024-03-24,March,2024
REG101339,2023-12-25,Central,Tablet,18,470.91,7628.742,0.1,Freeship,0,Wholesale,Eva,Gift Card,Store C,14.87,2023-12-29,December,2023
REG101340,2024-12-03,South,Monitor,12,383.45,4601.4,0,Freeship,0,Retail,Bob,Debit Card,Store C,11.62,2024-12-05,December,2024
REG101341,2023-09-08,East,Tablet,20,293.94,4996.98,0.15,Save10,0,Retail,Alice,Credit Card,Store B,9.29,2023-09-15,September,2023
REG101342,2024-01-05,East,Desk,2,454.01,908.02,0,Winter15,0,Wholesale,Diana,Online,Store B,9.78,2024-01-07,January,2024
REG101343,2023-08-03,South,Chair,5,163.55,776.8625,0.05,No Promostion,0,Retail,Frank,Cash,Store D,28.9,2023-08-10,August,2023
REG101344,2025-02-11,North,Monitor,12,141.61,1699.32,0,Winter15,0,Wholesale,Frank,Credit Card,Store B,11.72,2025-02-21,February,2025
REG101345,2023-06-17,South,Chair,6,332.18,1793.772,0.1,Winter15,0,Wholesale,Bob,Online,Store B,21.95,2023-06-21,June,2023
REG101346,2024-02-05,Central,Monitor,14,463.96,5521.124,0.15,No Promostion,0,Retail,Diana,Gift Card,Store D,29.19,2024-02-14,February,2024
REG101347,2024-03-17,South,Desk,10,68.27,580.295,0.15,No Promostion,0,Wholesale,Diana,Credit Card,Store A,24.33,2024-03-27,March,2024
REG101348,2024-02-03,Central,Laptop,8,27.01,205.276,0.05,Freeship,1,Wholesale,Eva,Online,Store C,42.65,2024-02-09,February,2024
REG101349,2023-03-31,North,Tablet,9,78.8,638.28,0.1,Freeship,0,Retail,Alice,Online,Store D,9.29,2023-04-10,March,2023
REG101350,2023-08-18,West,Tablet,16,174.68,2375.648,0.15,No Promostion,0,Wholesale,Frank,Credit Card,Store B,45.99,2023-08-22,August,2023
REG101351,2023-09-10,Central,Printer,4,306.06,1163.028,0.05,Save10,1,Wholesale,Carlos,Gift Card,Store C,32.75,2023-09-13,September,2023
REG101352,2024-01-29,South,Tablet,12,164.22,1970.64,0,Freeship,0,Retail,Bob,Credit Card,Store C,21.46,2024-02-03,January,2024
REG101353,2024-03-21,North,Tablet,20,336.29,6725.8,0,Freeship,0,Retail,Eva,Gift Card,Store C,25.02,2024-03-30,March,2024
REG101354,2024-08-03,West,Tablet,7,180.25,1135.575,0.1,Winter15,0,Retail,Diana,Gift Card,Store D,36.79,2024-08-05,August,2024
REG101355,2025-05-05,North,Monitor,1,21.75,21.75,0,Freeship,0,Retail,Alice,Cash,Store C,7.35,2025-05-14,May,2025
REG101356,2023-02-08,West,Tablet,13,149.16,1745.172,0.1,No Promostion,1,Retail,Eva,Cash,Store C,20.9,2023-02-16,February,2023
REG101357,2023-05-26,Central,Chair,7,220.9,1314.355,0.15,Freeship,0,Wholesale,Bob,Gift Card,Store A,15.25,2023-06-05,May,2023
REG101358,2024-07-15,East,Chair,1,364.27,327.843,0.1,Winter15,0,Retail,Alice,Debit Card,Store A,8.91,2024-07-22,July,2024
REG101359,2024-12-18,North,Monitor,9,306.42,2757.78,0,No Promostion,0,Wholesale,Bob,Online,Store C,15.81,2024-12-27,December,2024
REG101360,2024-09-29,North,Tablet,18,589,9541.8,0.1,Winter15,0,Wholesale,Diana,Cash,Store B,37.78,2024-10-08,September,2024
REG101361,2024-10-25,South,Desk,16,249.45,3592.08,0.1,Freeship,0,Wholesale,Alice,Cash,Store C,20.92,2024-11-01,October,2024
REG101362,2025-01-06,North,Monitor,20,440.32,8366.08,0.05,Save10,1,Retail,Alice,Debit Card,Store C,6.17,2025-01-16,January,2025
REG101363,2023-11-19,Central,Tablet,3,101.34,304.02,0,No Promostion,0,Wholesale,Carlos,Debit Card,Store A,23.15,2023-11-21,November,2023
REG101364,2024-04-11,South,Phone,17,311.61,5032.5015,0.05,No Promostion,1,Retail,Eva,Online,Store A,29.9,2024-04-17,April,2024
REG101365,2024-03-30,South,Monitor,2,441.18,750.006,0.15,No Promostion,1,Retail,Bob,Cash,Store B,23.07,2024-04-06,March,2024
REG101366,2024-11-25,North,Chair,20,286.66,5159.88,0.1,Winter15,0,Retail,Carlos,Debit Card,Store D,15.54,2024-11-29,November,2024
REG101367,2025-01-06,North,Printer,13,483.63,5972.8305,0.05,Freeship,0,Retail,Carlos,Cash,Store A,18.22,2025-01-15,January,2025
REG101368,2023-04-15,West,Tablet,8,304.15,2311.54,0.05,No Promostion,0,Wholesale,Carlos,Debit Card,Store B,41.73,2023-04-18,April,2023
REG101369,2024-02-07,East,Printer,10,452.21,4069.89,0.1,Winter15,0,Retail,Eva,Cash,Store A,15.87,2024-02-17,February,2024
REG101370,2023-06-02,East,Printer,4,248.16,893.376,0.1,No Promostion,1,Retail,Diana,Credit Card,Store B,45.11,2023-06-05,June,2023
REG101371,2023-08-24,East,Laptop,4,520,2080,0,Winter15,0,Retail,Eva,Credit Card,Store A,18.25,2023-09-02,August,2023
REG101372,2024-12-06,South,Chair,11,571.07,6281.77,0,Save10,0,Retail,Frank,Gift Card,Store A,12.6,2024-12-11,December,2024
REG101373,2023-12-08,East,Tablet,11,65.57,649.143,0.1,Save10,1,Retail,Diana,Debit Card,Store D,30.43,2023-12-14,December,2023
REG101374,2023-05-12,South,Tablet,4,397.02,1588.08,0,Freeship,0,Wholesale,Frank,Cash,Store A,23.25,2023-05-20,May,2023
REG101375,2025-04-24,West,Laptop,10,169.35,1608.825,0.05,Winter15,0,Retail,Alice,Credit Card,Store B,44.91,2025-04-27,April,2025
REG101376,2023-04-23,Central,Tablet,9,340.44,2910.762,0.05,Freeship,1,Retail,Carlos,Debit Card,Store D,36.68,2023-05-03,April,2023
REG101377,2023-01-18,North,Monitor,1,120.2,114.19,0.05,Winter15,0,Retail,Carlos,Online,Store D,44.99,2023-01-21,January,2023
REG101378,2025-05-11,North,Phone,13,169.39,1871.7595,0.15,No Promostion,0,Wholesale,Diana,Credit Card,Store B,6.81,2025-05-21,May,2025
REG101379,2024-12-23,West,Tablet,10,170.72,1621.84,0.05,Freeship,0,Wholesale,Frank,Online,Store A,29.18,2025-01-02,December,2024
REG101380,2023-08-20,West,Desk,9,323.77,2476.8405,0.15,No Promostion,0,Wholesale,Carlos,Debit Card,Store A,6.36,2023-08-28,August,2023
REG101381,2025-03-18,Central,Chair,4,481.86,1927.44,0,Freeship,0,Wholesale,Bob,Online,Store B,21.92,2025-03-23,March,2025
REG101382,2024-01-16,Central,Phone,4,78.05,312.2,0,No Promostion,0,Retail,Carlos,Credit Card,Store A,14.03,2024-01-24,January,2024
REG101383,2024-05-29,East,Tablet,6,57.4,309.96,0.1,Freeship,0,Wholesale,Eva,Debit Card,Store C,26.42,2024-06-08,May,2024
REG101384,2025-03-25,South,Laptop,9,454.98,3480.597,0.15,No Promostion,0,Wholesale,Eva,Credit Card,Store B,40.76,2025-03-27,March,2025
REG101385,2025-03-22,Central,Desk,11,365.75,3822.0875,0.05,Freeship,1,Wholesale,Bob,Debit Card,Store D,8.37,2025-03-27,March,2025
REG101386,2024-08-17,East,Phone,7,106.88,710.752,0.05,Winter15,1,Retail,Diana,Cash,Store C,26.12,2024-08-24,August,2024
REG101387,2024-06-02,South,Printer,2,250.98,451.764,0.1,Winter15,0,Wholesale,Eva,Online,Store B,18.8,2024-06-12,June,2024
REG101388,2023-03-31,South,Monitor,8,591.29,4257.288,0.1,No Promostion,1,Retail,Diana,Credit Card,Store C,45.14,2023-04-10,March,2023
REG101389,2024-05-19,West,Monitor,18,369.79,6323.409,0.05,Freeship,1,Wholesale,Eva,Cash,Store A,16.4,2024-05-23,May,2024
REG101390,2023-03-02,West,Desk,15,166.24,2244.24,0.1,Save10,0,Wholesale,Diana,Debit Card,Store D,9.86,2023-03-05,March,2023
REG101391,2023-03-13,North,Printer,12,260.76,2659.752,0.15,No Promostion,0,Wholesale,Carlos,Online,Store C,20.92,2023-03-22,March,2023
REG101392,2025-04-16,West,Laptop,10,348.63,3311.985,0.05,No Promostion,1,Wholesale,Diana,Credit Card,Store D,42.79,2025-04-18,April,2025
REG101393,2024-06-05,North,Chair,5,473.28,2366.4,0,Save10,1,Retail,Diana,Credit Card,Store A,30.69,2024-06-15,June,2024
REG101394,2024-09-01,North,Chair,16,401.83,6429.28,0,Freeship,0,Retail,Eva,Cash,Store B,21.54,2024-09-05,September,2024
REG101395,2024-09-21,North,Phone,10,269.29,2692.9,0,Save10,0,Retail,Eva,Debit Card,Store C,14.09,2024-09-30,September,2024
REG101396,2025-01-11,North,Desk,4,323.02,1227.476,0.05,No Promostion,0,Retail,Diana,Cash,Store C,19.53,2025-01-16,January,2025
REG101397,2023-01-04,West,Monitor,15,439.89,5608.5975,0.15,Freeship,0,Retail,Diana,Online,Store D,49.71,2023-01-08,January,2023
REG101398,2023-05-02,West,Monitor,16,483.09,7342.968,0.05,No Promostion,1,Wholesale,Alice,Debit Card,Store C,37.66,2023-05-05,May,2023
REG101399,2023-07-09,East,Phone,13,27.39,302.6595,0.15,No Promostion,0,Retail,Frank,Cash,Store B,22.95,2023-07-14,July,2023
REG101400,2025-02-27,East,Monitor,18,432.52,7396.092,0.05,Save10,1,Retail,Bob,Credit Card,Store D,34.19,2025-03-04,February,2025
REG101401,2024-09-23,West,Printer,3,360.93,920.3715,0.15,Winter15,0,Wholesale,Diana,Debit Card,Store B,35.61,2024-09-29,September,2024
REG101402,2025-06-22,East,Tablet,5,414.58,1865.61,0.1,No Promostion,0,Retail,Diana,Gift Card,Store B,14.98,2025-07-01,June,2025
REG101403,2025-01-19,Central,Tablet,4,68.04,272.16,0,Freeship,0,Wholesale,Bob,Online,Store C,18.72,2025-01-28,January,2025
REG101404,2025-02-03,East,Phone,10,407.99,3467.915,0.15,No Promostion,0,Retail,Eva,Cash,Store C,49.59,2025-02-08,February,2025
REG101405,2023-11-11,East,Tablet,15,274.77,4121.55,0,No Promostion,1,Retail,Eva,Cash,Store D,19.37,2023-11-17,November,2023
REG101406,2024-05-08,East,Desk,15,31.81,405.5775,0.15,Save10,0,Wholesale,Eva,Cash,Store C,23.61,2024-05-10,May,2024
REG101407,2023-09-18,South,Printer,14,268.32,3756.48,0,Winter15,0,Retail,Frank,Online,Store D,43.14,2023-09-27,September,2023
REG101408,2025-04-05,Central,Tablet,19,350.12,6319.666,0.05,Freeship,0,Retail,Alice,Credit Card,Store D,48.98,2025-04-13,April,2025
REG101409,2023-09-13,Central,Desk,9,329.15,2814.2325,0.05,Freeship,0,Retail,Diana,Gift Card,Store A,29.41,2023-09-15,September,2023
REG101410,2024-06-28,East,Monitor,1,577.07,548.2165,0.05,Winter15,0,Wholesale,Frank,Online,Store C,22.97,2024-07-06,June,2024
REG101411,2023-04-06,Central,Chair,6,544.33,2939.382,0.1,No Promostion,0,Wholesale,Carlos,Cash,Store B,11.52,2023-04-08,April,2023
REG101412,2023-05-13,South,Laptop,18,331.45,5071.185,0.15,Winter15,1,Retail,Alice,Cash,Store D,32.92,2023-05-18,May,2023
REG101413,2025-05-07,East,Laptop,1,421.26,379.134,0.1,Freeship,0,Retail,Eva,Debit Card,Store D,36.34,2025-05-15,May,2025
REG101414,2025-03-22,North,Tablet,4,555.02,1998.072,0.1,Save10,0,Retail,Diana,Cash,Store B,45.25,2025-03-27,March,2025
REG101415,2024-06-24,South,Laptop,19,254.03,4826.57,0,Save10,1,Wholesale,Frank,Online,Store C,11.21,2024-07-02,June,2024
REG101416,2025-06-29,West,Tablet,9,533.93,4084.5645,0.15,No Promostion,0,Retail,Frank,Gift Card,Store D,34.76,2025-07-03,June,2025
REG101417,2024-04-01,West,Desk,7,241.35,1520.505,0.1,Save10,0,Wholesale,Diana,Credit Card,Store B,42.43,2024-04-10,April,2024
REG101418,2024-06-04,North,Tablet,11,160.37,1675.8665,0.05,No Promostion,0,Wholesale,Carlos,Cash,Store B,36.05,2024-06-14,June,2024
REG101419,2023-03-30,East,Tablet,1,419.1,377.19,0.1,Save10,1,Wholesale,Carlos,Gift Card,Store B,38.81,2023-04-06,March,2023
REG101420,2025-03-26,East,Laptop,13,138.72,1532.856,0.15,Winter15,1,Wholesale,Carlos,Cash,Store D,17.89,2025-03-28,March,2025
REG101421,2023-08-22,West,Monitor,8,461.04,3688.32,0,Freeship,0,Retail,Alice,Online,Store B,13.62,2023-08-24,August,2023
REG101422,2024-04-16,South,Phone,6,524.19,2673.369,0.15,Winter15,0,Retail,Frank,Cash,Store D,31.04,2024-04-20,April,2024
REG101423,2025-05-11,Central,Chair,16,305.21,4395.024,0.1,Save10,0,Wholesale,Alice,Debit Card,Store A,33.37,2025-05-19,May,2025
REG101424,2023-12-11,North,Printer,16,438.71,7019.36,0,No Promostion,0,Retail,Alice,Online,Store C,6.53,2023-12-21,December,2023
REG101425,2023-01-16,North,Printer,10,193.96,1745.64,0.1,No Promostion,0,Wholesale,Alice,Gift Card,Store D,41.3,2023-01-21,January,2023
REG101426,2023-05-10,East,Phone,18,580.42,9925.182,0.05,Save10,0,Wholesale,Bob,Online,Store A,37.81,2023-05-17,May,2023
REG101427,2024-06-22,Central,Monitor,18,91.55,1483.11,0.1,Freeship,0,Retail,Alice,Debit Card,Store C,32.54,2024-06-29,June,2024
REG101428,2025-03-29,West,Tablet,13,113.78,1331.226,0.1,Freeship,0,Wholesale,Eva,Online,Store C,28.07,2025-04-07,March,2025
REG101429,2023-04-18,North,Tablet,16,477.91,7646.56,0,Winter15,0,Wholesale,Carlos,Credit Card,Store A,21.89,2023-04-23,April,2023
REG101430,2023-02-07,Central,Laptop,14,306.39,3860.514,0.1,Winter15,0,Retail,Eva,Cash,Store A,38.73,2023-02-09,February,2023
REG101431,2025-01-22,East,Tablet,17,8.33,134.5295,0.05,No Promostion,0,Retail,Eva,Cash,Store A,43.29,2025-01-25,January,2025
REG101432,2023-07-04,East,Phone,6,346.86,1977.102,0.05,Freeship,0,Retail,Eva,Gift Card,Store C,29.18,2023-07-12,July,2023
REG101433,2023-07-31,Central,Desk,14,223.26,2813.076,0.1,Winter15,0,Wholesale,Alice,Credit Card,Store B,12.88,2023-08-03,July,2023
REG101434,2023-04-20,North,Desk,6,529.1,3174.6,0,Winter15,0,Wholesale,Eva,Debit Card,Store D,5.13,2023-04-27,April,2023
REG101435,2024-10-08,Central,Tablet,11,97.34,963.666,0.1,Save10,0,Wholesale,Carlos,Debit Card,Store D,10.61,2024-10-11,October,2024
REG101436,2024-01-25,East,Chair,11,422.89,4186.611,0.1,Save10,0,Retail,Frank,Credit Card,Store B,45.89,2024-01-27,January,2024
REG101437,2024-12-16,South,Monitor,4,557.17,2117.246,0.05,No Promostion,0,Wholesale,Frank,Credit Card,Store C,32.16,2024-12-25,December,2024
REG101438,2024-10-24,Central,Printer,9,459.65,3723.165,0.1,Winter15,1,Retail,Bob,Gift Card,Store B,22.24,2024-11-01,October,2024
REG101439,2023-11-16,West,Monitor,8,493.35,3552.12,0.1,Freeship,1,Retail,Alice,Cash,Store A,12.86,2023-11-20,November,2023
REG101440,2024-03-31,South,Laptop,13,428.59,5571.67,0,Freeship,0,Retail,Bob,Cash,Store D,23.89,2024-04-08,March,2024
REG101441,2023-02-13,East,Laptop,7,242.11,1610.0315,0.05,Winter15,0,Wholesale,Eva,Debit Card,Store C,47.19,2023-02-18,February,2023
REG101442,2023-09-20,South,Tablet,17,477.38,7709.687,0.05,Freeship,0,Retail,Alice,Gift Card,Store C,35.28,2023-09-27,September,2023
REG101443,2023-06-27,South,Chair,3,261.6,745.56,0.05,Winter15,0,Retail,Diana,Cash,Store D,42.11,2023-07-07,June,2023
REG101444,2025-04-02,Central,Laptop,6,416.2,2372.34,0.05,Winter15,1,Wholesale,Alice,Cash,Store A,44.14,2025-04-06,April,2025
REG101445,2025-04-16,North,Printer,15,99.66,1494.9,0,Freeship,0,Wholesale,Eva,Cash,Store A,27.55,2025-04-26,April,2025
REG101446,2024-07-09,Central,Laptop,16,55.56,755.616,0.15,No Promostion,1,Wholesale,Frank,Cash,Store D,17.81,2024-07-17,July,2024
REG101447,2025-06-23,East,Phone,20,243.47,4625.93,0.05,Freeship,1,Wholesale,Alice,Gift Card,Store A,32.28,2025-07-03,June,2025
REG101448,2024-06-09,East,Tablet,11,185.59,1837.341,0.1,No Promostion,0,Retail,Carlos,Gift Card,Store B,45.19,2024-06-18,June,2024
REG101449,2023-12-01,Central,Desk,11,347.38,3630.121,0.05,Freeship,0,Wholesale,Eva,Credit Card,Store C,24.8,2023-12-03,December,2023
REG101450,2024-07-24,West,Tablet,15,318.03,4531.9275,0.05,Winter15,1,Retail,Diana,Gift Card,Store D,24.38,2024-07-30,July,2024
REG101451,2023-04-12,West,Chair,15,242.35,3089.9625,0.15,Winter15,1,Wholesale,Diana,Cash,Store D,14.92,2023-04-19,April,2023
REG101452,2024-12-17,North,Desk,3,82.09,209.3295,0.15,Winter15,1,Retail,Eva,Gift Card,Store B,12.63,2024-12-26,December,2024
REG101453,2024-08-08,South,Monitor,10,285.73,2428.705,0.15,Winter15,1,Wholesale,Eva,Cash,Store D,26.68,2024-08-14,August,2024
REG101454,2024-09-15,East,Laptop,17,341.52,5225.256,0.1,Freeship,0,Wholesale,Eva,Credit Card,Store C,16.67,2024-09-22,September,2024
REG101455,2023-10-08,South,Tablet,14,216.4,2726.64,0.1,Winter15,0,Wholesale,Diana,Debit Card,Store D,40.74,2023-10-10,October,2023
REG101456,2025-05-23,South,Phone,16,231.76,3151.936,0.15,Winter15,1,Retail,Bob,Online,Store B,9.42,2025-05-27,May,2025
REG101457,2023-01-02,South,Laptop,7,61.47,365.7465,0.15,Freeship,0,Retail,Eva,Online,Store C,14.44,2023-01-12,January,2023
REG101458,2023-10-19,North,Desk,15,434.44,6516.6,0,No Promostion,1,Wholesale,Bob,Debit Card,Store B,33.86,2023-10-28,October,2023
REG101459,2025-04-25,West,Chair,16,484.01,7744.16,0,Save10,1,Wholesale,Alice,Online,Store A,9.65,2025-05-01,April,2025
REG101460,2024-03-31,Central,Desk,2,55.08,110.16,0,Freeship,0,Wholesale,Frank,Credit Card,Store C,9.85,2024-04-04,March,2024
REG101461,2025-01-31,North,Printer,13,223.44,2469.012,0.15,No Promostion,1,Retail,Carlos,Credit Card,Store B,38.46,2025-02-07,January,2025
REG101462,2025-03-27,East,Phone,11,548.08,5727.436,0.05,No Promostion,0,Wholesale,Eva,Cash,Store D,25.82,2025-04-06,March,2025
REG101463,2025-01-19,Central,Desk,11,133.64,1470.04,0,No Promostion,1,Wholesale,Diana,Debit Card,Store D,30.18,2025-01-24,January,2025
REG101464,2024-05-16,North,Chair,19,368.85,6307.335,0.1,Freeship,0,Retail,Bob,Gift Card,Store C,35.37,2024-05-21,May,2024
REG101465,2023-09-04,Central,Chair,14,115.98,1623.72,0,No Promostion,0,Wholesale,Bob,Debit Card,Store A,31.85,2023-09-06,September,2023
REG101466,2023-12-17,South,Monitor,9,55.04,421.056,0.15,No Promostion,0,Retail,Alice,Online,Store B,31.09,2023-12-23,December,2023
REG101467,2024-01-15,Central,Monitor,4,159.54,606.252,0.05,Freeship,0,Wholesale,Alice,Credit Card,Store A,32.36,2024-01-21,January,2024
REG101468,2024-12-19,Central,Laptop,15,150.15,2252.25,0,Winter15,0,Retail,Frank,Online,Store C,35.94,2024-12-29,December,2024
REG101469,2023-12-16,North,Chair,9,57.93,521.37,0,Freeship,1,Wholesale,Bob,Gift Card,Store C,28.73,2023-12-18,December,2023
REG101470,2025-05-14,Central,Laptop,4,438.58,1666.604,0.05,Winter15,0,Retail,Alice,Online,Store D,5.1,2025-05-18,May,2025
REG101471,2023-06-30,South,Monitor,6,536.24,3217.44,0,Winter15,0,Retail,Diana,Cash,Store D,35.32,2023-07-02,June,2023
REG101472,2025-06-30,South,Phone,20,444.77,8005.86,0.1,No Promostion,1,Wholesale,Diana,Online,Store B,20.05,2025-07-07,June,2025
REG101473,2025-03-14,Central,Printer,10,212.1,1802.85,0.15,Winter15,0,Retail,Eva,Gift Card,Store B,47.93,2025-03-22,March,2025
REG101474,2023-04-18,South,Phone,9,509.44,3897.216,0.15,Save10,0,Retail,Eva,Credit Card,Store B,13,2023-04-27,April,2023
REG101475,2024-09-11,West,Monitor,8,236.17,1605.956,0.15,Winter15,0,Wholesale,Frank,Cash,Store C,22.88,2024-09-19,September,2024
REG101476,2023-11-21,Central,Printer,1,147.4,147.4,0,Save10,1,Retail,Carlos,Cash,Store D,40.47,2023-11-28,November,2023
REG101477,2024-02-29,West,Tablet,8,279.74,2126.024,0.05,Freeship,0,Retail,Alice,Gift Card,Store B,33.1,2024-03-07,February,2024
REG101478,2023-05-11,West,Laptop,3,304.61,868.1385,0.05,Save10,0,Wholesale,Bob,Cash,Store B,47.14,2023-05-15,May,2023
REG101479,2024-09-11,South,Tablet,9,238.32,2144.88,0,Winter15,1,Retail,Diana,Cash,Store C,8.5,2024-09-20,September,2024
REG101480,2024-08-16,West,Printer,16,483.37,6960.528,0.1,No Promostion,0,Retail,Alice,Debit Card,Store B,42.52,2024-08-22,August,2024
REG101481,2025-05-30,North,Monitor,6,159.53,909.321,0.05,No Promostion,0,Retail,Bob,Gift Card,Store A,48.6,2025-06-07,May,2025
REG101482,2023-08-22,East,Desk,19,280.6,4798.26,0.1,Freeship,0,Wholesale,Frank,Gift Card,Store A,35.94,2023-08-28,August,2023
REG101483,2024-01-23,East,Tablet,2,389.98,740.962,0.05,Save10,1,Wholesale,Carlos,Debit Card,Store D,24.55,2024-01-25,January,2024
REG101484,2023-03-16,North,Monitor,17,485.3,7012.585,0.15,Winter15,0,Retail,Diana,Cash,Store D,37.94,2023-03-23,March,2023
REG101485,2025-05-16,South,Laptop,4,472.24,1888.96,0,Freeship,1,Retail,Alice,Gift Card,Store D,6.78,2025-05-21,May,2025
REG101486,2023-05-23,East,Monitor,8,143.53,1148.24,0,Winter15,0,Wholesale,Alice,Cash,Store D,9.1,2023-05-29,May,2023
REG101487,2024-06-16,North,Chair,5,159.92,799.6,0,Save10,0,Wholesale,Carlos,Cash,Store B,10.86,2024-06-23,June,2024
REG101488,2025-01-28,Central,Monitor,13,447.34,5524.649,0.05,Save10,0,Wholesale,Frank,Cash,Store A,38.93,2025-02-04,January,2025
REG101489,2024-11-27,South,Phone,13,196.8,2302.56,0.1,No Promostion,0,Retail,Diana,Cash,Store B,10.12,2024-12-07,November,2024
REG101490,2023-10-09,Central,Chair,3,485.81,1311.687,0.1,Save10,0,Wholesale,Eva,Debit Card,Store A,19.46,2023-10-11,October,2023
REG101491,2024-07-21,West,Phone,16,183.62,2791.024,0.05,Winter15,0,Wholesale,Bob,Gift Card,Store A,6.56,2024-07-31,July,2024
REG101492,2024-07-03,East,Monitor,2,373.07,708.833,0.05,Freeship,0,Retail,Diana,Credit Card,Store A,26.9,2024-07-07,July,2024
REG101493,2024-09-24,West,Monitor,17,527.68,8970.56,0,Freeship,0,Wholesale,Diana,Gift Card,Store B,29.19,2024-10-02,September,2024
REG101494,2025-01-14,East,Tablet,5,201.29,1006.45,0,Freeship,0,Wholesale,Carlos,Online,Store D,49.13,2025-01-21,January,2025
REG101495,2025-02-17,West,Desk,13,134.56,1661.816,0.05,Winter15,0,Retail,Carlos,Credit Card,Store D,35.63,2025-02-22,February,2025
REG101496,2024-01-11,South,Chair,18,209.75,3209.175,0.15,Freeship,0,Wholesale,Frank,Debit Card,Store C,45.93,2024-01-17,January,2024
